id,value
10418,132885.00629120503
10423,361948.98735208035
10434,495124.84623731347
10437,410604.42669576267
10449,60001.04562330805
10453,827836.2857710702
10457,524152.7761102712
10460,109112.1252457587
10462,56104.0159652576
10463,384863.8254580181
10468,521548.4781665989
10469,447830.6559998173
10478,331803.82496400125
10483,345138.81652424694
10486,449579.9359285557
10487,656158.9550240664
10489,506792.2069009042
10494,527734.3873436967
10498,491592.1405411613
10505,474140.52206084103
10515,591181.5166453759
10516,602933.3043936541
10518,639426.8840858995
10521,788446.6857820017
10523,569907.0663897565
10527,933119.9652457542
10533,781467.1709943024
10539,623600.5429720388
10541,425440.15124782274
10544,515192.98561556614
10545,525890.8865966819
10551,398034.3162895295
10555,504228.102035949
10557,468529.7703332657
10558,605171.1563641904
10573,771827.4703792464
10584,121663.22729055255
10591,333920.5764953468
10595,622642.9158724644
10608,450624.8317655067
10613,585853.196548333
10616,516887.62965613586
10617,958412.407237615
10621,576244.1654282856
10623,639651.7204006087
10629,349138.06064306456
10632,503962.9032796371
10641,610331.3661641735
10644,975082.5525361616
10645,386911.52208280086
10658,660808.3485568031
10659,676474.2158666482
10663,513788.05318621604
10665,398748.2763901687
10683,523047.3583730812
10693,396343.11212768836
10695,494868.6560688501
10697,434653.1944786839
10706,492597.9169230867
10707,810956.9106472144
10714,833105.2050330661
10715,584940.1765192482
10725,376188.325201239
10727,434496.46155185445
10729,109112.1252457587
10733,599779.6700529815
10745,565734.7104599372
10752,515672.8212251875
10755,715125.3060811727
10757,468706.15998260304
10759,424918.38419279933
10764,503599.35055866215
10772,635972.8571539157
10781,473490.95643591
10783,768773.2997352441
10785,414012.00008311716
10789,398034.3162895295
10791,162332.76864626087
10792,375167.7681816907
10797,856906.9624812083
10801,502808.4793171074
10806,178571.6982864305
10808,559287.6016309429
10811,254998.77847923373
10813,357839.70066390093
10817,689614.1462713266
10821,444089.52419576986
10823,394336.735496107
10829,676428.0081727193
10840,471037.3198581298
10843,606036.814377946
10847,252836.60794851836
10855,851646.4364224294
10857,754118.5765692254
10861,345717.4997432502
10865,679419.5612064594
10866,299482.9950881427
10869,336130.7656752892
10875,369826.3651600416
10881,390430.98667398095
10883,335465.48668876465
10884,518307.30891495314
10888,414626.4155317691
10892,628163.7351725344
10894,653111.3235367406
10895,674248.004694466
10901,609445.3014866504
10902,518230.0851121893
10905,774829.5883763761
10911,447914.91427212325
10915,600981.3853690105
10918,493989.438298821
10919,443805.25232557557
10926,435604.4925571962
10927,560942.5370251926
10930,678520.0110911723
10932,349217.72520297964
10935,308142.1531522738
10937,419546.0972448444
10938,424918.38419279933
10945,434133.197408196
10946,399490.5958376792
10947,681651.8193484833
10948,776646.8912874865
10949,402067.72979524854
10952,944010.8975322959
10954,51428.42687382442
10959,505341.6842141066
10976,519458.12239134166
10977,814196.2716063107
10980,615438.3200424695
10981,456383.06753901497
10984,225183.27703884756
10993,302033.5667848257
11005,437979.02807569824
11011,546464.4618384454
11023,518776.5458620949
11037,717383.5443717596
11038,381652.342487575
11039,296924.2307440467
11041,462930.89545717346
11044,388998.2205372582
11049,366211.0054741782
11051,682553.6018814883
11059,425843.2949054943
11071,598060.13292461
11073,548085.9327175736
11083,366940.65905954037
11084,872791.8350392175
11086,550701.06892042
11091,933850.9256762028
11092,548983.2329027839
11093,407685.46174107137
11097,522833.1717135088
11110,446487.379823326
11115,500999.520116771
11117,613125.7254619643
11120,404946.80447013857
11121,490762.41536083684
11123,644656.4349134993
11124,657724.4963182672
11127,443951.2842825349
11137,341964.45466851245
11145,427806.10597963503
11146,1045750.3493956123
11152,499924.98023486335
11154,672780.9223908986
11155,495654.4457756812
11156,868612.6349303323
11157,600966.9751810303
11158,258107.53920886028
11161,548248.3055685243
11167,599948.2458912751
11169,616276.9126822681
11170,594008.361608605
11171,300463.96916958934
11173,469362.5690257689
11177,471275.7487089741
11183,300376.6455444277
11190,760312.2769750112
11191,465697.1109512285
11200,277887.62876486196
11205,459966.7969446476
11211,680601.0126336216
11230,449165.04868407804
11232,501683.6388192541
11233,431303.2438517292
11236,639552.2176246342
11237,693466.5171135182
11244,102898.37625726097
11259,602470.4502251584
11261,552216.2186801212
11265,475390.401058474
11272,518280.8301732972
11278,722111.5962078336
11283,252588.05051005757
11284,605900.5057712286
11292,719596.3520747689
11294,398055.7351817727
11305,490521.36667879065
11307,468951.44215225545
11311,435123.3018894901
11314,582431.3580020476
11320,335465.48668876465
11321,384422.0866124701
11323,664732.8398360884
11337,396277.1066816704
11343,478566.7820064467
11345,468955.49982552824
11347,624373.6519130142
11356,416344.0598466588
11363,366384.68409571564
11375,300095.0129922779
11377,319833.78670053824
11382,602772.3816785815
11383,634131.1440177314
11385,456626.9267546338
11386,417945.40898713586
11391,495795.02477706113
11399,492608.978283372
11400,410381.5532605691
11405,561808.346653222
11407,549883.2657863325
11408,259436.46756995827
11410,119226.62138536506
11412,360458.6594443489
11416,708202.391296819
11419,512989.7682265794
11422,556601.7245386188
11423,152530.7250897258
11425,423858.0239565826
11427,632786.4731463575
11432,389484.1436605683
11434,551453.7059853891
11436,268606.21361077705
11440,345966.3485754575
11442,402226.03088734386
11452,604221.6014351795
11453,741985.7226874726
11458,533409.6903579645
11463,152530.7250897258
11464,826392.9203206411
11471,400733.54124094854
11481,457116.62515044067
11507,269880.3659207829
11510,624907.9854758404
11511,628049.5927729702
11514,300421.0624104613
11515,596944.9574960617
11516,559320.4707986752
11517,410823.0008046839
11519,581134.9114902226
11525,508264.6292022515
11526,412198.44858572027
11533,634078.2202663752
11534,468065.91312925215
11539,604568.1820541737
11540,312536.3652282394
11545,436924.86898229725
11546,465981.0452881578
11547,744637.5627306921
11551,224199.773463876
11554,477572.49543431454
11555,305106.74476115714
11561,38625.76094531123
11567,522856.52738533024
11575,431045.3863784868
11578,340496.6237558959
11580,348454.2026685969
11584,346588.91298756975
11590,349985.20337946457
11593,511564.9885476592
11595,287942.89997635206
11598,338556.490865682
11599,565425.9128182218
11601,86341.36429108251
11610,630507.9215879984
11612,603866.143103934
11617,148966.66231179851
11620,409731.4031623389
11625,486962.07247583324
11626,722688.7463418351
11628,332605.3996702677
11633,435115.5061701759
11636,308400.7116609415
11639,450093.9232702967
11651,114789.4066534036
11666,480408.0836815505
11669,387109.7248290274
11673,298845.639325525
11675,394295.26950455806
11676,498771.9532932056
11684,595803.414576178
11685,680940.5831474015
11689,347538.7588149412
11694,473027.1255605571
11695,404020.2080154889
11711,411967.495151244
11716,547883.4816266912
11718,278608.34218268
11720,498771.9532932056
11722,485638.3647557652
11731,377260.530093947
11738,467590.75435454637
11744,330151.866589593
11745,448540.8942968524
11751,534512.3587190951
11753,360163.7598167661
11760,514956.9304711408
11763,391240.9604918376
11764,753177.380573365
11770,496186.0511528638
11776,402226.03088734386
11800,537612.7091428638
11801,91639.9755530652
11804,365704.37355031725
11808,483239.860888363
11820,601193.529056593
11824,412982.7730775173
11825,724275.2142862016
11831,393694.3511239465
11840,293985.6799845604
11841,504620.4911667607
11854,547883.4816266912
11857,634653.4581763679
11863,431162.5941094493
11864,716682.4568437051
11869,348603.0373671025
11871,735050.3380944291
11883,469806.4699005743
11884,492608.978283372
11890,359920.1900249193
11894,503533.79662867123
11895,427501.9334947035
11899,363603.6189388442
11905,553121.6836577089
11911,270182.2967038265
11917,317262.96721758664
11920,486474.81399474374
11921,759541.7812985721
11926,149799.81333991457
11928,741104.2270330931
11929,754709.9850982864
11930,723353.9124783728
11935,454680.7423887268
11939,730929.827765003
11942,409727.589084879
11948,351296.2827197525
11949,254990.4202154756
11957,409423.2310765912
11961,479529.6304271065
11962,313390.56343144085
11963,489050.5549211631
11966,469247.79849694995
11970,386505.79566679045
11971,237791.58054686472
11975,552283.2837139165
11981,466859.7220596706
11985,402686.41671346076
11991,516066.38892385596
11992,606033.3609364543
12004,243233.35907166032
12005,467590.75435454637
12006,531571.1981537386
12012,519715.5346922195
12017,625298.7018603287
12018,26243.55537242272
12019,476517.7346787382
12022,588457.8984272933
12025,355794.1846157437
12031,284178.7512696574
12034,520820.4183807083
12037,522955.9054384244
12039,598993.6830979052
12050,485153.0955197536
12060,446996.7169422584
12061,469226.5505562826
12067,391694.4168223738
12081,390972.8510944073
12097,360913.2140000043
12099,762726.7564523832
12100,369126.73922803265
12102,226664.90385408053
12103,483926.11763623566
12107,512989.2767377349
12116,413587.7002663605
12125,312536.3652282394
12126,631311.5485652285
12147,492411.2191506887
12158,366492.89652401884
12165,413914.45699227793
12169,606539.296738189
12171,270578.63894872833
12172,454680.7423887268
12181,205819.479781662
12186,434060.9527283785
12187,489050.5549211631
12189,692957.5688594395
12191,489264.87019479886
12193,487374.6719825204
12195,597834.4528038367
12199,547479.0116252197
12202,651387.1744261902
12203,469235.0896805482
12212,398476.90606143663
12219,563360.5208312261
12221,564651.5433558389
12223,326386.8841659765
12228,396699.54664617527
12237,666588.5399335613
12238,346465.1923261545
12245,691018.2447758664
12246,311395.99628117133
12254,324463.2031099403
12257,660401.2090476116
12264,537534.4722895445
12270,524126.90085702774
12281,364594.62162610784
12283,171653.0451929213
12293,491394.0276157735
12304,562463.5284158925
12308,353166.5058153599
12317,285811.8508149594
12318,406738.3384546143
12320,257073.93938030253
12322,641075.9475431497
12323,382186.80598095665
12329,426491.0374702853
12330,333516.8665320944
12339,567632.7097946338
12340,334015.4167000798
12341,349991.4955937385
12346,404849.03055914637
12352,630272.6352949603
12353,336773.73855248094
12359,484635.03382093634
12360,336102.58466246974
12363,345584.6903255883
12365,379826.1599277027
12366,360253.54487137764
12369,636814.429579862
12371,203538.42425995975
12379,334426.6016123467
12394,649989.5294911338
12414,411243.3392197168
12415,368965.5050845034
12417,563083.4024188891
12419,317823.71551115456
12420,278134.32631780824
12424,259914.76455005558
12425,224242.9729586249
12431,249062.32231200056
12439,489407.80491823313
12489,376167.3559458109
12490,646800.8213352791
12492,559414.9816151555
12500,492287.56969724153
12505,620906.3968240594
12506,287219.83836762956
12516,279854.89019515517
12519,545743.6068255049
12521,334114.58969013905
12523,392880.89187634946
12525,368502.89108270546
12529,307545.90687373653
12531,437584.1295413533
12541,372277.23763397126
12545,657885.5507284066
12549,246933.7419322997
12559,434562.71879536065
12560,646707.2688398745
12561,556150.0250698888
12566,623276.4611971673
12575,432055.5291968577
12578,522654.02159957157
12588,217355.55530045275
12589,286417.66996174905
12595,272250.4951562481
12599,436719.9452645577
12604,122813.663564934
12611,224399.19983262086
12614,312200.20293690986
12615,442112.1102554288
12623,299199.9189634517
12625,93086.41097559039
12629,295962.9977072117
12631,577055.6417318855
12633,350509.6108617411
12638,406707.0551929696
12639,595258.065273751
12642,265925.55262352317
12645,287989.0104549867
12648,349091.8073947773
12655,429872.46675006696
12656,329810.0302619416
12660,388266.8786354884
12662,289543.3336360741
12674,243645.20646706354
12676,412657.4808662498
12681,571252.9578799126
12691,570779.6605380974
12695,406609.60705122544
12697,287853.1110676107
12708,305608.89640427957
12710,490316.4109629366
12717,93863.54827104793
12720,287546.13866155606
12722,406635.6395217835
12739,201954.05771183837
12743,520336.98314930307
12746,350873.0373683757
12756,122248.30321095455
12759,351289.5439819176
12761,238683.6878572982
12762,572375.9218787807
12763,316669.01971337735
12764,332849.3212076868
12784,331479.1694356529
12786,404449.11428784736
12787,364471.63674980064
12794,346631.91807551647
12801,405356.5689644716
12807,262782.61119010666
12808,437789.328287951
12814,504568.6479897051
12815,597018.8165070595
12826,129337.09260876442
12829,278019.0824492936
12834,379990.45550465846
12837,302487.4885096565
12839,438851.1243189391
12843,489950.7062914722
12848,366044.0290569508
12849,533119.7046092635
12860,370806.21810113697
12864,443587.2503085412
12868,501539.1485116022
12875,468981.3935004306
12880,426799.3049017091
12885,286326.03045814123
12886,366044.0290569508
12892,407856.460865043
12904,307163.45852887083
12907,170110.7175385485
12911,299138.3580552366
12920,366182.02807625296
12922,393921.61168895115
12928,577654.5865231231
12935,562605.138567572
12936,294144.0458155049
12937,344191.93488436466
12938,620108.067373608
12939,378175.53798575804
12940,385483.7204562527
12946,405149.15853335644
12950,616546.3389157094
12953,643334.4460628009
12970,122813.663564934
12979,94179.26756037657
12988,291254.3733087365
12991,404100.2497351764
12996,263564.4571001306
12997,263593.3860897296
13012,585667.1425707472
13013,460497.7028786638
13016,261590.43033129163
13033,450283.98949178384
13043,263809.28640677314
13051,409598.64693093876
13056,448755.0862783845
13060,545539.2575606011
13061,318624.8143892282
13064,496067.734420168
13069,603865.7597366581
13075,222499.3310622004
13077,654435.4096168937
13080,272754.4092802181
13084,406485.14787162154
13086,377789.04712829704
13091,418214.6518881648
13092,521825.4927103347
13096,301713.1521963967
13103,392843.763298678
13123,158337.77065547873
13125,193794.42198354783
13133,304718.4090846914
13136,488703.4354682228
13139,490368.84442034335
13140,143351.7318416258
13145,541864.29213423
13146,391998.61424128234
13148,545101.851576843
13152,355581.0013169431
13160,334353.82725282223
13173,509265.0152974832
13174,460613.80500026944
13183,159642.36010282897
13187,322652.9158337378
13192,114763.76840354688
13193,498755.11128917267
13197,490483.09506705706
13201,225895.75414947676
13216,300403.89544645743
13219,297046.4417552289
13220,466699.43978225475
13227,491003.87977352296
13230,314394.7287556543
13237,332830.4854123286
13238,62936.58167205509
13241,158337.77065547873
13244,409854.44514541305
13245,198300.4543514476
13259,190096.47104219173
13265,270817.90295321273
13271,362194.57216189103
13274,325694.7090906195
13282,487026.7880589481
13284,241886.89076935497
13287,286980.81360281765
13293,256359.6623615953
13295,461402.0427291277
13296,352268.38036068424
13299,121107.76255017909
13300,240868.041611948
13301,430466.0038215726
13305,410328.19907742983
13308,533923.9982285894
13313,306481.62325851014
13320,193449.94770177852
13324,315999.0245235228
13333,491766.1027538146
13334,276104.6313716338
13339,353205.13890460815
13343,349947.1891981242
13346,334221.28190605214
13351,313197.0781418897
13365,337262.5578795818
13368,525379.9518305332
13373,427989.82968853
13378,140720.78306970457
13379,369394.33884251054
13386,379366.9413011212
13387,408282.5061183807
13396,385620.70464396913
13398,545101.851576843
13401,382484.30744225974
13402,351715.4237304572
13406,204385.70771674617
13407,374582.23275384953
13418,405403.4400034623
13425,328895.3920400321
13438,418214.6518881648
13442,250987.66418690298
13443,182339.38241230207
13444,256095.56909129437
13449,312453.0328970303
13453,337948.71406183555
13458,444042.4194045882
13469,431411.56327271916
13472,143850.13629461147
13484,513349.439953972
13501,515689.34715631587
13502,104248.7587349804
13503,321521.46845353406
13504,303905.74159167486
13508,291065.02627024736
13509,470961.9692024378
13519,330702.31713523425
13520,483962.13110784045
13521,497820.01992327697
13522,501966.5256920631
13527,359585.832353401
13530,372458.7398503537
13532,335880.56022860814
13536,355534.7055076988
13538,492192.4812094456
13543,483577.9792727737
13548,353938.6082190017
13549,373690.3941723233
13551,470991.5942201528
13556,376264.06325992575
13560,313238.5248589236
13561,256881.73228639291
13566,521768.23341030674
13576,502691.3539870439
13577,485844.0902699073
13583,394289.6514192665
13590,310151.5127817839
13592,270905.38314026105
13594,451484.25065811595
13596,453842.859783513
13598,353892.05379647587
13601,300627.2455711468
13607,240127.39473965336
13608,518617.01139172516
13611,335572.6342282619
13618,277640.9839944502
13620,452785.10437668976
13622,488823.1846065894
13624,261409.41844570375
13631,92433.32046270775
13637,313958.6459651531
13655,267790.7425774627
13664,362194.57216189103
13666,562377.449254695
13667,262454.6440517223
13684,449053.98966151587
13697,299369.00664246315
13702,308848.6581926263
13704,201984.14986675186
13715,535905.4643264987
13717,351905.51368159003
13721,467390.7406699241
13723,515098.0922671485
13725,359657.0004735072
13729,208960.55376754882
13732,318519.7431955306
13739,324368.97383633367
13740,407575.6868458289
13746,165728.34662501703
13748,279294.8299710911
13756,256678.53568419974
13761,165442.70495487214
13764,251933.90537054706
13765,406319.942859327
13768,245870.13307664543
13772,277527.5135369141
13785,245834.25618472614
13786,156995.91970872803
13788,375938.75636786124
13804,348287.9190716695
13806,400861.46422171
13808,285364.4328756265
13810,444479.13911838457
13820,325797.0462595246
13822,332120.85538051906
13826,380036.0632588242
13831,262759.21969961864
13832,403731.70680222136
13836,441695.07760432083
13844,275407.79499476135
13849,273713.41673418623
13852,247272.80710069096
13860,343554.60049631266
13869,246135.39015916508
13870,449124.15412515966
13872,320266.2782019008
13878,456484.93202397967
13882,210935.60443470452
13890,354650.44998139975
13891,284360.6770684616
13894,269514.59853866824
13898,362889.3954376101
13903,199284.74651417846
13908,188083.95874461927
13911,209951.86699349555
13913,250023.80283093656
13914,425129.61973248504
13915,304727.6786828522
13916,243224.01328657393
13929,314937.8112938097
13935,314743.08068654226
13941,375571.85960347817
13944,259116.8602816006
13945,292174.9139354372
13952,303049.9308919123
13953,257328.73475755943
13960,189060.05795037682
13961,210305.02361800303
13973,408077.2324794721
13974,416784.68375967175
13976,358584.3699879505
13977,343133.71291462664
13981,320812.1313277134
13992,308346.2044889293
13993,124986.85618668489
13994,456497.61493461364
14005,289109.4536383579
14012,424980.9972854709
14015,236494.7278701236
14017,285474.0953472642
14020,274541.0878793052
14022,272460.32850283536
14025,363907.82060531573
14037,378973.1137923126
14050,326410.34170000465
14064,314257.2746098976
14065,193718.22924747015
14076,219079.6363045743
14077,275575.7299011628
14078,208042.12404165862
14081,263889.08419841575
14088,333574.37166796124
14100,243410.6770868158
14101,187437.19677637468
14104,446783.88260705525
14115,278662.5077076745
14129,374301.28690828715
14130,172953.90147939225
14136,396993.81443351845
14144,439296.1382210239
14153,210294.63224008962
14156,358053.0350194558
14165,191057.89742975798
14168,226378.6091986958
14169,245251.71695133531
14170,18259.30650493653
14174,272018.6472848448
14180,450437.38824285194
14185,335537.17258485314
14186,335787.84408233425
14196,126859.53988300596
14198,211040.73858038426
14211,443950.0675327843
14223,287453.10896634235
14227,347306.6446232257
14231,255104.36896091775
14235,405793.4119419527
14256,272442.0834027152
14257,208996.65737585796
14261,238891.87358228315
14263,300166.9480723934
14264,263909.7115984918
14268,236163.47987709456
14282,428787.50040078897
14286,200021.87053828407
14300,446706.3455240219
14304,303088.7878157779
14305,303078.0412284858
14311,242274.540520123
14313,425931.1620496639
14316,321124.66872045014
14317,376511.9252940607
14329,205076.51061260205
14330,149669.6368511556
14332,134460.2776888057
14336,270715.74823382037
14338,224717.58151330755
14339,236679.6036315126
14348,229769.31534950488
14351,280272.7365933114
14353,177723.6490047886
14355,216788.0023376604
14362,225519.73029976516
14365,205142.8789779588
14366,145843.3509258685
14367,185025.1790748128
14377,85615.90735493661
14378,138950.82132692175
14379,237975.92445090818
14380,314673.1897395025
14396,191589.2742655319
14398,229844.4261510783
14400,319665.9114770799
14401,222121.03117042218
14406,217150.0020653735
14414,219164.78806350369
14420,321392.3838221443
14428,168555.2038072944
14429,189618.52855251028
14432,236417.46859720757
14434,133957.91171018855
14440,285426.30647782545
14441,334565.64831262827
14446,222085.26361409045
14454,236443.65579508408
14455,120848.02783892199
14466,211102.82981856508
14469,190497.24756561607
14472,176961.81289942577
14473,250785.7280328357
14486,72480.51750428605
14488,310871.02175030456
14489,303841.5750254658
14490,124526.78106533989
14499,190896.91005741837
14508,242680.4946996563
14535,213366.30589426032
14539,318362.7274499601
14541,277133.21199173573
14547,277713.36033502314
14556,192516.7985086243
14559,217150.0020653735
14561,264336.38965649926
14563,305031.9965908616
14564,220896.77893098586
14565,196345.78997518937
14571,297213.9109988513
14574,261284.3999623381
14576,238081.84625307785
14581,215553.9267548198
14584,262826.7672188176
14599,295111.6547124948
14606,176584.1204483395
14607,223691.52878727004
14611,265196.7410348973
14621,220124.81036533168
14625,214558.21159587678
14626,296660.3161718163
14631,157616.95186020603
14635,165939.0601262938
14636,19555.95525150528
14639,273400.67101288785
14649,177416.45830394767
14650,228683.95011867047
14655,335618.3222544971
14658,239290.8505222541
14659,155602.86770804983
14669,304014.14849987865
14671,300330.62950281356
14681,225231.35790206195
14684,215301.61308233763
14685,229774.00714410597
14686,191751.94795787137
14689,166175.23151290754
14690,194547.56794338507
14692,199551.49392637543
14693,230949.46622794346
14694,262876.3863911233
14700,307712.42357153055
14703,224830.7328828151
14714,160363.5791555551
14734,186128.79351312722
14737,264111.2185778697
14740,212940.33504242997
14742,142249.68520318792
14744,73974.96668876146
14745,213990.08119246023
14750,205502.96476244775
14757,181562.38777159576
14758,304660.6481614672
14761,191604.0464357034
14762,311205.94388596655
14771,252325.39737893624
14778,261518.05077570322
14784,179588.82917740807
14786,230107.7838733886
14802,176343.4577448268
14805,221963.78536215328
14812,238829.43039964425
14819,236430.48455871455
14820,264681.7816510235
14826,120173.14989032559
14827,273228.48718827055
14835,27584.28511162092
14843,130861.69800119303
14848,175399.58319053805
14858,194467.28203947324
14861,168023.95927338785
14862,203388.62359872335
14863,174778.0586363835
14867,141852.21873260586
14869,225731.92753316104
14874,115893.72227763246
14881,174765.91002180555
14882,170540.80776011682
14900,155573.70566002853
14906,264580.4494746573
14908,152519.0682907583
14917,185419.82663358105
14920,199720.9741946337
14927,183229.58317492082
14930,22542.494593429743
14935,215275.40040262678
14939,283682.8600955816
14944,174609.17373026808
14945,194140.41322231214
14950,178832.89000881725
14954,226863.0741238048
14967,179185.78891134693
14968,212913.3130965071
14969,160844.2956353213
14979,138364.01811552088
14987,248038.36358976233
14996,185570.0806520977
14999,178926.0394139252
15009,146680.83361484532
15021,28481.55653148473
15022,219652.24949103664
15024,229587.56003530434
15028,160603.9136414773
15032,130163.9527019823
15036,213193.43691616654
15040,195707.7087323479
15041,293362.5725699338
15052,128690.9457491776
15053,194003.32025390788
15055,204543.3284918419
15070,221893.41149037093
15072,255033.87407996005
15073,199475.48096025558
15076,228978.37988526397
15078,173801.64498376157
15080,221989.51019446383
15081,119988.34265800712
15091,106952.69558862694
15095,159300.5258309405
15105,172672.45175188934
15112,167906.3844140867
15117,197844.95084647505
15122,68551.38179092319
15127,204018.8101732497
15133,178668.48472338493
15135,236459.10928295628
15139,139856.4088524765
15142,201594.49095047518
15147,164605.00828913265
15151,269205.4451266491
15152,231338.4598010218
15159,227406.93337328374
15164,225802.69299830223
15169,124962.13393514039
15174,113810.18723855715
15175,216454.30924602895
15180,208575.28770719643
15183,238140.15951636696
15191,222803.63993272636
15193,10177.670233050809
15195,150348.5620609149
15197,166286.55404152008
15199,166810.57717308952
15201,239596.4057551064
15207,215384.5451335046
15209,164577.79210364269
15213,226173.8659356216
15215,112995.28832834619
15221,127868.71115354892
15225,111812.98369669344
15234,143337.05274955143
15246,202271.2209895436
15249,197936.1992411566
15250,195658.8987918782
15264,171033.04750527383
15267,70181.40351693447
15275,149335.18362061155
15277,128271.39553492033
15282,162360.74271658118
15286,158165.49284759827
15290,117789.17801605425
15292,183421.3606057098
15293,99923.82454806691
15306,142390.3798272087
15310,175562.71384275623
15333,193821.14480656612
15334,197823.19202736497
15339,217435.8578187871
15353,216104.66807960236
15356,112427.76999194524
15357,214374.26839888218
15360,109410.60653917002
15371,223008.89986806313
15378,166004.02979104058
15386,167438.2936661875
15387,198452.2585257944
15389,159769.1175905765
15392,199145.94267273723
15393,186203.17875157602
15396,226101.45303010917
15401,131073.73211950462
15422,184106.61954012018
15431,215518.85997797913
15448,166470.48798094006
15457,204153.1864742472
15460,190548.15424834736
15462,138527.04555449612
15463,155593.0571862001
15476,221049.15607762628
15478,178500.64796908345
15484,162407.86328324658
15489,146039.6968412468
15490,204588.2246957374
15493,9140.809676306008
15498,115943.21661729684
15504,113017.2488348941
15511,131316.92952568352
15517,192664.66534119876
15518,88811.65472981846
15520,115352.19802607366
15529,143351.64940774255
15533,181803.08400209047
15536,196141.33492969055
15539,171163.98654703452
15540,186212.37866223173
15546,209524.498619034
15552,148132.3401963889
15563,94245.13527598538
15564,133392.8794871074
15569,110128.29704290305
15573,163572.97068581017
15574,176678.00319870148
15584,112850.02779514233
15600,110922.4299594096
15602,127235.55237204501
15604,104585.8003272695
15608,127410.14964558375
15612,132405.5914315232
15614,119989.84887916083
15615,86965.8859411132
15616,144149.32357759314
15621,172596.51406902046
15622,153325.18440672074
15630,163374.58992843545
15631,123077.7342359191
15632,179600.79303315002
15638,120424.91075340097
15640,166899.6565827072
15645,135845.83709224145
15647,94245.13527598538
15652,185309.6479430084
15670,105533.24047116752
15673,129604.72586562483
15692,158641.60657017215
15694,178402.7502297678
15697,178489.6745602108
15702,139227.55283676117
15703,192604.0482804753
15721,185318.95122403768
15722,136408.18646983418
15737,131490.37637788715
15738,117867.08094876481
15750,160937.49626951874
15751,187391.77739622412
15754,104180.72472736718
15763,145085.31084860046
15765,135750.0179842207
15769,122983.30965235282
15773,120811.90126751493
15777,140691.4206326892
15781,133593.94934753532
15795,156045.40252794724
15796,93263.21627863255
15800,20669.075847256692
15825,146452.24808778102
15831,148995.8326397177
15836,117095.7357991575
15838,121432.78431707053
15840,115513.15761796842
15844,119136.31955130142
15860,189754.65478440656
15865,102165.62693917876
15870,131846.6397104661
15871,144434.48953537986
15878,143265.29599506906
15885,134163.2808632917
15887,122073.61448548871
15892,111139.30356266805
15893,108963.28801358619
15897,183510.1990391232
15898,177259.6551036136
15902,161296.74824357414
15905,90358.73492608484
15908,112673.80094269407
15911,102777.27555440199
15920,117604.25204888581
15926,120430.36899957691
15932,141912.96101591957
15934,175083.35512966703
15936,169200.50169497827
15937,118985.36783513422
15938,150110.15324621333
15939,161890.99252233282
15951,156259.55481895932
15970,176971.78357225098
15981,95099.0912293556
16003,146357.34784764895
16004,141166.08674883682
16012,118147.32678094052
16013,174099.29128629365
16015,87845.89995907623
16020,152846.8451585267
16033,143545.11685404793
16036,169737.64826065864
16049,89664.53602318322
16051,151984.6621059271
16052,118288.21368991044
16053,182548.1775769192
16064,155667.90468441625
16067,167571.8302337751
16074,105403.65166769156
16082,102906.89185746998
16092,83797.97024929765
16093,181521.42454947767
16095,142624.4578066561
16096,183070.15221263206
16097,115187.00656835144
16100,149583.69782267892
16102,109863.89515916271
16103,174962.8534226652
16116,143709.66360190004
16118,135556.72934521726
16121,107964.57452075025
16122,104979.56060136517
16124,110798.90621567823
16126,146230.9085906244
16128,103177.16713614496
16133,90425.2156015686
16138,95412.78978278331
16141,131762.54689078016
16153,27145.738657498896
16155,121662.58882882512
16160,70846.29329975168
16163,137177.17202788446
16183,145575.56702156467
16191,87412.96080947379
16199,75866.76506378743
16209,121164.17552326771
16222,86521.88530242204
16226,144148.9027077477
16230,122495.04114162434
16241,133519.33359878437
16248,138538.59143382774
16259,125103.49076612617
16261,95061.17328443186
16263,137950.70304620132
16270,89716.82842066532
16274,138876.77920690808
16287,135556.72934521726
16296,133156.54103465463
16300,109960.28642287181
16306,103177.16713614496
16309,99689.24924313433
16311,136607.19187215515
16324,134605.53208568908
16328,146498.92125648644
16329,130910.7368050704
16332,82981.37508265805
16336,69471.41942286132
16343,127351.74426288373
16346,119865.52222283924
16361,53646.981727847735
16365,67770.93982238493
16383,83635.43539581946
16390,88220.93122812537
16394,123934.25837483516
16411,127633.51258758176
16415,100704.7807176285
16426,122131.99025250094
16428,126298.77810608313
16430,85834.99607441321
16432,118747.49730926944
16438,89880.26706699087
16448,118698.88018434157
16459,105502.3025996194
16463,62348.2009623263
16467,124558.82404392237
16478,78152.63788477599
16489,114857.34342809513
16498,121056.99751929595
16510,90409.328942968
16527,91568.14447320903
16529,89385.0200652578
16540,97835.55825371199
16542,68519.88370971725
16546,58296.246503148825
16551,59997.21844088362
16559,86260.3167902121
16561,89734.86114372055
16562,104177.38285736275
16567,100542.493358267
16568,96221.32522523348
16574,107425.25961801801
16579,90664.1483633073
16581,87655.859456773
16583,106135.39555622752
16590,71756.29944183482
16594,111016.44808161471
16596,101776.56486346899
16603,83062.35764934319
16613,90782.57631169232
16620,71656.19650740629
16621,91330.67921237159
16634,43035.52429945626
16637,88848.0235721521
16639,102575.09340064027
16640,98812.2529863728
16641,57589.607403424205
16651,78116.57183551125
16659,94210.61178077415
